354.69656,-597.93353,0.0,0.0,0.06990764,0.0,0.0,0.0,0.0
-362.99252,588.52966,0.0,1.0461729E-8,-0.0715427,0.0,1.8189894E-12,-2.6921412E-12,0.0
-338.15723,616.68164,0.0,1.0461729E-8,-0.06664788,0.0,1.8189894E-12,-2.6921412E-12,0.0
283.34595,-678.813,0.0,-5.2308646E-9,0.05584505,0.0,-9.094947E-13,1.3460706E-12,0.0
76.37984,-913.4192,0.0,-2.6154323E-9,0.015053809,0.0,-4.5474735E-13,6.730353E-13,0.0
-137.1336,844.55225,0.0,0.0,-0.027027855,0.0,0.0,0.0,0.0
59.428932,-932.6343,0.0,-1.3077162E-9,0.011712931,0.0,-2.2737368E-13,3.3651765E-13,0.0
128.65073,-854.1679,0.0,0.0,0.025355952,0.0,0.0,0.0,0.0
-271.1031,692.69104,0.0,5.2308646E-9,-0.05343209,0.0,9.094947E-13,-1.3460706E-12,0.0
296.81754,-663.5421,0.0,0.0,0.058500186,0.0,0.0,0.0,0.0
405.05463,-540.85,0.0,0.0,0.079832785,0.0,0.0,0.0,0.0
103.708984,-882.44073,0.0,-2.6154323E-9,0.020440148,0.0,-4.5474735E-13,6.730353E-13,0.0
-347.1899,606.44244,0.0,1.0461729E-8,-0.068428144,0.0,1.8189894E-12,-2.6921412E-12,0.0
-475.05206,461.5044,0.0,0.0,-0.093628675,0.0,0.0,0.0,0.0
-73.83007,916.3098,0.0,0.0,-0.014551272,0.0,0.0,0.0,0.0
-205.24216,767.3476,0.0,5.2308646E-9,-0.040451463,0.0,9.094947E-13,-1.3460706E-12,0.0
-368.60013,582.17285,0.0,1.0461729E-8,-0.072647914,0.0,1.8189894E-12,-2.6921412E-12,0.0
225.8646,-743.9708,0.0,0.0,0.04451597,0.0,0.0,0.0,0.0
460.9353,-477.50635,0.0,-1.0461729E-8,0.09084638,0.0,-1.8189894E-12,2.6921412E-12,0.0
48.48987,-945.0342,0.0,0.0,0.009556936,0.0,0.0,0.0,0.0
-175.58223,800.96857,0.0,0.0,-0.03460575,0.0,0.0,0.0,0.0
58.466675,-933.72504,0.0,-1.3077162E-9,0.011523278,0.0,-2.2737368E-13,3.3651765E-13,0.0
