-328.57596,499.59625,0.0,1.4055537E-8,-0.06475949,0.0,1.8189894E-12,-3.6319626E-12,0.0
134.93138,771.41534,0.0,0.0,0.026593816,0.0,0.0,0.0,0.0
46.943916,-604.5855,0.0,-6.2523147E-9,0.009252245,0.0,6.82121E-13,1.6661634E-12,0.0
46.643494,-722.2408,0.0,-6.8698927E-9,0.009193031,0.0,-2.2737368E-13,1.79762E-12,0.0
387.18463,71.11909,0.0,0.0,0.07631076,0.0,0.0,0.0,0.0
-66.06543,224.43839,0.0,0.0,-0.013020928,0.0,0.0,0.0,0.0
-340.45493,-618.16266,0.0,0.0,-0.06710074,0.0,0.0,0.0,0.0
78.936745,68.06603,0.0,2.2565647E-8,0.015557757,0.0,9.094947E-13,-5.8991575E-12,0.0
58.154106,-678.4865,0.0,0.0,0.011461674,0.0,0.0,0.0,0.0
-79.628944,-704.08905,0.0,0.0,-0.01569418,0.0,0.0,0.0,0.0
-201.85452,775.13367,0.0,5.140656E-9,-0.03978379,0.0,9.094947E-13,-1.3200697E-12,0.0
-94.86693,-59.64155,0.0,0.0,-0.018697456,0.0,0.0,0.0,0.0
-16.756767,831.292,0.0,2.0196094E-9,-0.0033026165,0.0,-4.5474735E-13,-5.4614803E-13,0.0
117.60408,-457.5371,0.0,-1.064266E-8,0.023178753,0.0,-4.5474735E-13,2.781351E-12,0.0
-117.44407,-329.11646,0.0,-1.7570251E-8,-0.023147237,0.0,-5.456968E-12,4.432246E-12,0.0
-466.55698,340.74066,0.0,1.30410935E-8,-0.091954365,0.0,1.8189894E-12,-3.3653783E-12,0.0
-418.39368,762.93854,0.0,5.2292375E-9,-0.0824618,0.0,1.8189894E-12,-1.3125121E-12,0.0
-468.16058,233.04803,0.0,1.5119443E-8,-0.09227043,0.0,1.8189894E-12,-3.9115447E-12,0.0
-32.70022,79.24016,0.0,2.0128056E-8,-0.006444904,0.0,7.730705E-12,-5.031173E-12,0.0
48.48987,862.9237,0.0,0.0,0.009556936,0.0,0.0,0.0,0.0
70.41717,550.99817,0.0,0.0,0.013878618,0.0,0.0,0.0,0.0
139.06294,-429.08408,0.0,-9.472466E-9,0.02740811,0.0,-4.5474735E-13,2.4738375E-12,0.0
-60.765564,-940.2462,0.0,0.0,-0.011976371,0.0,0.0,0.0,0.0
-10.442793,598.8001,0.0,0.0,-0.0020581847,0.0,0.0,0.0,0.0
-22.723557,363.6832,0.0,0.0,-0.0044786176,0.0,0.0,0.0,0.0
-46.522976,-136.22752,0.0,1.6354342E-8,-0.00916931,0.0,-7.958079E-12,-4.5675464E-12,0.0
-123.60555,80.00173,0.0,0.0,-0.024361592,0.0,0.0,0.0,0.0
-344.8639,-376.36133,0.0,0.0,-0.06796971,0.0,0.0,0.0,0.0
135.76305,-442.632,0.0,-9.472466E-9,0.026757728,0.0,-4.5474735E-13,2.4738375E-12,0.0
39.788425,-902.4765,0.0,0.0,0.007841957,0.0,0.0,0.0,0.0
122.84201,-465.80084,0.0,0.0,0.024211105,0.0,0.0,0.0,0.0
-42.963028,-335.52118,0.0,0.0,-0.0084676435,0.0,0.0,0.0,0.0
-38.566826,55.956852,0.0,0.0,-0.00760119,0.0,0.0,0.0,0.0
-104.24996,-446.6875,0.0,-4.070331E-8,-0.020546764,0.0,9.094947E-13,1.0734908E-11,0.0
209.08565,502.39523,0.0,0.0,0.041208982,0.0,0.0,0.0,0.0
170.46088,-373.78735,0.0,0.0,0.033596374,0.0,0.0,0.0,0.0
-303.64502,-984.806,0.0,-6.3433836E-9,-0.05984582,0.0,1.8189894E-12,1.7286399E-12,0.0
91.95019,869.21704,0.0,-3.2374974E-8,0.018122545,0.0,-1.36424205E-11,8.052945E-12,0.0
-23.706615,714.35657,0.0,0.0,-0.00467237,0.0,0.0,0.0,0.0
29.904558,148.89738,0.0,-5.031372E-8,0.0058939294,0.0,-1.364242E-12,1.3181396E-11,0.0
-359.58743,747.5073,0.0,0.0,-0.07087159,0.0,0.0,0.0,0.0
-67.08485,69.056366,0.0,0.0,-0.013221847,0.0,0.0,0.0,0.0
103.01727,929.0093,0.0,0.0,0.02030382,0.0,0.0,0.0,0.0
36.673393,408.94263,0.0,1.746912E-8,0.0072279507,0.0,-1.546141E-11,-5.1187466E-12,0.0
-1.4244914,954.51575,0.0,0.0,-2.8075502E-4,0.0,0.0,0.0,0.0
-60.515106,924.8464,0.0,0.0,-0.011927007,0.0,0.0,0.0,0.0
73.826706,-333.96802,0.0,3.981651E-9,0.014550621,0.0,3.1832315E-12,-9.38407E-13,0.0
401.5252,-61.444675,0.0,0.0,0.07913717,0.0,0.0,0.0,0.0
-75.24687,631.3397,0.0,1.1304214E-8,-0.014830511,0.0,4.5474735E-13,-2.9551997E-12,0.0
-32.725594,198.9409,0.0,6.880316E-9,-0.006449911,0.0,5.9117156E-12,-1.6076356E-12,0.0
61.56057,-400.2256,0.0,0.0,0.012133059,0.0,0.0,0.0,0.0
79.34827,8.09166,0.0,0.0,0.015638862,0.0,0.0,0.0,0.0
-130.70488,-931.22766,0.0,-5.647163E-9,-0.025760856,0.0,-1.22781785E-11,1.067727E-12,0.0
-56.429504,-130.62932,0.0,0.0,-0.01112177,0.0,0.0,0.0,0.0
129.8309,-523.04755,0.0,0.0,0.025588555,0.0,0.0,0.0,0.0
304.16345,58.99667,0.0,0.0,0.059948,0.0,0.0,0.0,0.0
-326.3653,74.51516,0.0,2.6171454E-8,-0.06432379,0.0,1.8189894E-12,-6.8158864E-12,0.0
111.59206,19.497452,0.0,0.0,0.021993835,0.0,0.0,0.0,0.0
23.969114,-699.052,0.0,0.0,0.0047241063,0.0,0.0,0.0,0.0
-75.81097,-312.92526,0.0,0.0,-0.01494169,0.0,0.0,0.0,0.0
97.797035,515.90894,0.0,0.0,0.019274956,0.0,0.0,0.0,0.0
-33.8732,-95.227844,0.0,0.0,-0.0066761165,0.0,0.0,0.0,0.0
-35.250126,-354.26794,0.0,0.0,-0.006947497,0.0,0.0,0.0,0.0
-13.419489,484.43848,0.0,1.9531226E-8,-0.002644874,0.0,-1.762146E-12,-5.194254E-12,0.0
168.10464,-444.66525,0.0,-1.52443E-8,0.03313198,0.0,-9.094947E-13,3.9751913E-12,0.0
