Time,yPosition,yVelocity,yAcceleration
20519.627,-1984.3947,-0.12645914,-2.9031336E-11
20551.932,-1988.48,-0.12645914,-2.9077097E-11
20584.178,-1992.5577,-0.12645914,-2.9122874E-11
20616.451,-1996.6392,-0.12645914,-2.9168567E-11
20648.738,-2000.7222,-0.12645914,-2.92143E-11
20681.049,-2004.8082,-0.12645914,-2.9260053E-11
20713.348,-2008.8927,-0.12645914,-2.930584E-11
20745.652,-2012.9779,-0.12645914,-2.9351604E-11
20777.975,-2017.0654,-0.12645914,-2.9397384E-11
20810.367,-2021.1619,-0.12645914,-2.9443184E-11
20842.828,-2025.2667,-0.12645914,-2.9489088E-11
20875.303,-2029.3735,-0.12645914,-2.9535086E-11
20907.79,-2033.4816,-0.12645914,-2.95811E-11
20940.26,-2037.5876,-0.12645914,-2.9627138E-11
20972.705,-2041.6907,-0.12645914,-2.967315E-11
21005.15,-2045.7936,-0.12645914,-2.9719126E-11
21037.578,-2049.8943,-0.12645914,-2.97651E-11
21069.922,-2053.9846,-0.12645914,-2.9811053E-11
21102.252,-2058.073,-0.12645914,-2.9856884E-11
21134.633,-2062.1677,-0.12645914,-2.99027E-11
21166.979,-2066.258,-0.12645914,-2.9948582E-11
21199.37,-2070.3542,-0.12645914,-2.999442E-11
21231.76,-2074.4504,-0.12645914,-3.0040317E-11
21264.145,-2078.546,-0.12645914,-3.0086215E-11
21296.527,-2082.6409,-0.12645914,-3.0132105E-11
21328.805,-2086.7227,-0.12645914,-3.0177996E-11
21361.098,-2090.8064,-0.12645914,-3.0223733E-11
21393.467,-2094.9,-0.12645914,-3.0269492E-11
21425.871,-2098.9976,-0.12645914,-3.031536E-11
21458.28,-2103.0957,-0.12645914,-3.036128E-11
21490.738,-2107.2004,-0.12645914,-3.0407205E-11
21523.234,-2111.3098,-0.12645914,-3.04532E-11
21555.758,-2115.4226,-0.12645914,-3.0499245E-11
21588.258,-2119.5325,-0.12645914,-3.0545334E-11
21620.771,-2123.6443,-0.12645914,-3.0591387E-11
21653.291,-2127.7566,-0.12645914,-3.063746E-11
21685.791,-2131.8665,-0.12645914,-3.0683543E-11
21718.305,-2135.9783,-0.12645914,-3.0729596E-11
21750.85,-2140.094,-0.12645914,-3.077567E-11
21783.393,-2144.2092,-0.12645914,-3.0821786E-11
21815.879,-2148.3174,-0.12645914,-3.0867902E-11
21848.299,-2152.4172,-0.12645914,-3.0913935E-11
21880.736,-2156.5193,-0.12645914,-3.0959877E-11
21913.117,-2160.614,-0.12645914,-3.100584E-11
21945.58,-2164.7192,-0.12645914,-3.1051727E-11
21978.012,-2168.8206,-0.12645914,-3.1097725E-11
22010.459,-2172.9238,-0.12645914,-3.1143685E-11
22042.93,-2177.03,-0.12645914,-3.1189662E-11
22075.373,-2181.1328,-0.12645914,-3.1235674E-11
22107.75,-2185.227,-0.12645914,-3.1281647E-11
22140.146,-2189.324,-0.12645914,-3.1327527E-11
22172.559,-2193.4226,-0.12645914,-3.1373435E-11
22204.98,-2197.5227,-0.12645914,-3.1419364E-11
22237.465,-2201.6306,-0.12645914,-3.1465306E-11
22269.969,-2205.741,-0.12645914,-3.151134E-11
22302.473,-2209.8513,-0.12645914,-3.15574E-11
22335.084,-2213.9753,-0.12645914,-3.1603456E-11
22367.709,-2218.101,-0.12645914,-3.164967E-11
22400.307,-2222.2234,-0.12645914,-3.16959E-11
22432.86,-2226.34,-0.12645914,-3.174209E-11
22465.393,-2230.454,-0.12645914,-3.178822E-11
22497.863,-2234.5603,-0.12645914,-3.183432E-11
22530.352,-2238.669,-0.12645914,-3.188033E-11
22562.83,-2242.7761,-0.12645914,-3.192637E-11
22595.236,-2246.8743,-0.12645914,-3.1972393E-11
22627.676,-2250.9763,-0.12645914,-3.2018315E-11
22660.217,-2255.0913,-0.12645914,-3.2064282E-11
22692.674,-2259.1958,-0.12645914,-3.2110394E-11
22725.086,-2263.2947,-0.12645914,-3.215639E-11
22757.52,-2267.3962,-0.12645914,-3.2202317E-11
22789.93,-2271.4949,-0.12645914,-3.2248277E-11
22822.309,-2275.5894,-0.12645914,-3.2294202E-11
22854.723,-2279.6882,-0.12645914,-3.2340085E-11
22887.148,-2283.7888,-0.12645914,-3.2386017E-11
22919.584,-2287.8904,-0.12645914,-3.2431963E-11
22952.041,-2291.9949,-0.12645914,-3.2477927E-11
22984.514,-2296.1013,-0.12645914,-3.252392E-11
23016.947,-2300.203,-0.12645914,-3.2569936E-11
23049.385,-2304.305,-0.12645914,-3.2615896E-11
23081.75,-2308.398,-0.12645914,-3.266186E-11
23114.12,-2312.4912,-0.12645914,-3.2707722E-11
23146.492,-2316.585,-0.12645914,-3.275359E-11
23178.879,-2320.6807,-0.12645914,-3.2799465E-11
23211.334,-2324.785,-0.12645914,-3.284536E-11
23243.803,-2328.8909,-0.12645914,-3.289135E-11
23276.264,-2332.9958,-0.12645914,-3.2937358E-11
23308.705,-2337.0984,-0.12645914,-3.2983356E-11
23341.18,-2341.205,-0.12645914,-3.3029326E-11
23373.652,-2345.3115,-0.12645914,-3.3075345E-11
23406.168,-2349.4233,-0.12645914,-3.312136E-11
23438.682,-2353.5352,-0.12645914,-3.3167434E-11
23471.223,-2357.6501,-0.12645914,-3.321351E-11
23503.684,-2361.7551,-0.12645914,-3.325962E-11
23536.154,-2365.8613,-0.12645914,-3.330562E-11
23568.621,-2369.967,-0.12645914,-3.335163E-11
23601.098,-2374.074,-0.12645914,-3.339764E-11
23633.6,-2378.184,-0.12645914,-3.3443658E-11
23666.031,-2382.2854,-0.12645914,-3.3489714E-11
23698.49,-2386.3901,-0.12645914,-3.353567E-11
23730.965,-2390.4968,-0.12645914,-3.358167E-11
23763.496,-2394.6108,-0.12645914,-3.3627684E-11
23795.996,-2398.7207,-0.12645914,-3.3673783E-11
23828.496,-2402.8306,-0.12645914,-3.3719836E-11
23860.988,-2406.9395,-0.12645914,-3.376589E-11
23893.477,-2411.0479,-0.12645914,-3.3811932E-11
23926.002,-2415.161,-0.12645914,-3.3857972E-11
23958.438,-2419.2627,-0.12645914,-3.390406E-11
23990.873,-2423.3645,-0.12645914,-3.3950023E-11
24023.27,-2427.4612,-0.12645914,-3.3995987E-11
24055.678,-2431.5593,-0.12645914,-3.404189E-11
24088.055,-2435.6538,-0.12645914,-3.4087816E-11
24120.467,-2439.7527,-0.12645914,-3.4133696E-11
24152.896,-2443.8538,-0.12645914,-3.4179624E-11
24185.32,-2447.954,-0.12645914,-3.4225577E-11
24217.73,-2452.0525,-0.12645914,-3.4271523E-11
24250.13,-2456.15,-0.12645914,-3.431745E-11
24282.654,-2460.2627,-0.12645914,-3.4363363E-11
24315.186,-2464.3767,-0.12645914,-3.440945E-11
24347.646,-2468.4817,-0.12645914,-3.445555E-11
24380.13,-2472.5898,-0.12645914,-3.4501547E-11
24412.623,-2476.6987,-0.12645914,-3.4547577E-11
24445.133,-2480.8098,-0.12645914,-3.459362E-11
24477.66,-2484.923,-0.12645914,-3.4639687E-11
24510.197,-2489.0378,-0.12645914,-3.4685782E-11
24542.748,-2493.1543,-0.12645914,-3.4731888E-11
24575.266,-2497.2664,-0.12645914,-3.4778014E-11
24607.79,-2501.3794,-0.12645914,-3.482409E-11
24640.312,-2505.4922,-0.12645914,-3.487018E-11
24672.86,-2509.6082,-0.12645914,-3.4916264E-11
24705.418,-2513.7256,-0.12645914,-3.4962387E-11
24737.951,-2517.8396,-0.12645914,-3.5008524E-11
24770.514,-2521.9575,-0.12645914,-3.5054622E-11
24803.064,-2526.074,-0.12645914,-3.5100766E-11
24835.627,-2530.192,-0.12645914,-3.5146892E-11
24868.248,-2534.3171,-0.12645914,-3.5193033E-11
24900.879,-2538.4436,-0.12645914,-3.523926E-11
24933.508,-2542.5698,-0.12645914,-3.5285497E-11
24966.148,-2546.6975,-0.12645914,-3.5331734E-11
24998.824,-2550.8296,-0.12645914,-3.537799E-11
25031.465,-2554.9573,-0.12645914,-3.5424292E-11
25064.064,-2559.0798,-0.12645914,-3.5470543E-11
25096.717,-2563.209,-0.12645914,-3.551674E-11
25129.4,-2567.3423,-0.12645914,-3.5563007E-11
25162.086,-2571.4758,-0.12645914,-3.560932E-11
25194.754,-2575.607,-0.12645914,-3.5655638E-11
25227.426,-2579.7385,-0.12645914,-3.570193E-11
25260.115,-2583.8723,-0.12645914,-3.5748227E-11
25292.814,-2588.0076,-0.12645914,-3.579455E-11
25325.44,-2592.1333,-0.12645914,-3.5840886E-11
25357.996,-2596.2505,-0.12645914,-3.5887116E-11
25390.584,-2600.3716,-0.12645914,-3.593325E-11
25423.184,-2604.4941,-0.12645914,-3.5979428E-11
25455.814,-2608.6206,-0.12645914,-3.6025623E-11
25488.498,-2612.754,-0.12645914,-3.6071864E-11
25521.084,-2616.8745,-0.12645914,-3.6118178E-11
25553.63,-2620.9905,-0.12645914,-3.6164353E-11
25586.258,-2625.1165,-0.12645914,-3.6210472E-11
25618.904,-2629.2449,-0.12645914,-3.6256706E-11
25651.504,-2633.3674,-0.12645914,-3.6302968E-11
25684.082,-2637.4873,-0.12645914,-3.6349163E-11
25716.625,-2641.6025,-0.12645914,-3.6395328E-11
25749.197,-2645.7214,-0.12645914,-3.644144E-11
25781.793,-2649.8435,-0.12645914,-3.6487598E-11
25814.42,-2653.9695,-0.12645914,-3.6533786E-11
25847.01,-2658.0908,-0.12645914,-3.658002E-11
25879.615,-2662.2139,-0.12645914,-3.6626202E-11
25912.191,-2666.3335,-0.12645914,-3.6672405E-11
25944.793,-2670.4563,-0.12645914,-3.6718566E-11
25977.428,-2674.5833,-0.12645914,-3.6764765E-11
26010.02,-2678.7046,-0.12645914,-3.681101E-11
26042.629,-2682.8284,-0.12645914,-3.6857194E-11
26075.25,-2686.9536,-0.12645914,-3.69034E-11
26107.87,-2691.0786,-0.12645914,-3.6949627E-11
26140.48,-2695.2026,-0.12645914,-3.699585E-11
26173.094,-2699.327,-0.12645914,-3.704206E-11
26205.725,-2703.4534,-0.12645914,-3.7088277E-11
26238.459,-2707.593,-0.12645914,-3.7134514E-11
26271.186,-2711.7317,-0.12645914,-3.71809E-11
26303.887,-2715.867,-0.12645914,-3.7227277E-11
26336.541,-2719.9963,-0.12645914,-3.7273615E-11
26369.229,-2724.13,-0.12645914,-3.7319887E-11
26401.908,-2728.2625,-0.12645914,-3.7366207E-11
26434.557,-2732.391,-0.12645914,-3.7412514E-11
26467.236,-2736.5237,-0.12645914,-3.745878E-11
26499.816,-2740.6438,-0.12645914,-3.7505086E-11
26532.38,-2744.762,-0.12645914,-3.7551254E-11
26564.889,-2748.873,-0.12645914,-3.7597397E-11
26597.373,-2752.981,-0.12645914,-3.7643465E-11
26629.846,-2757.0874,-0.12645914,-3.7689494E-11
26662.348,-2761.1975,-0.12645914,-3.773551E-11
26694.84,-2765.3064,-0.12645914,-3.7781566E-11
26727.375,-2769.421,-0.12645914,-3.782761E-11
26759.922,-2773.5366,-0.12645914,-3.7873715E-11
26792.475,-2777.6533,-0.12645914,-3.7919834E-11
26825.057,-2781.7737,-0.12645914,-3.796596E-11
26857.652,-2785.8958,-0.12645914,-3.801213E-11
26890.238,-2790.0166,-0.12645914,-3.805832E-11
26922.838,-2794.139,-0.12645914,-3.8104495E-11
26955.414,-2798.2585,-0.12645914,-3.815069E-11
26988.021,-2802.382,-0.12645914,-3.8196852E-11
27020.63,-2806.5059,-0.12645914,-3.8243058E-11
27053.299,-2810.637,-0.12645914,-3.8289268E-11
27085.934,-2814.764,-0.12645914,-3.833556E-11
27118.564,-2818.8904,-0.12645914,-3.8381805E-11
27151.193,-2823.0166,-0.12645914,-3.8428042E-11
27183.846,-2827.146,-0.12645914,-3.847428E-11
27216.516,-2831.2773,-0.12645914,-3.8520548E-11
27249.098,-2835.3977,-0.12645914,-3.8566844E-11
27281.688,-2839.519,-0.12645914,-3.8613016E-11
27314.254,-2843.6375,-0.12645914,-3.8659194E-11
27346.79,-2847.752,-0.12645914,-3.8705344E-11
27379.264,-2851.8586,-0.12645914,-3.8751446E-11
27411.783,-2855.971,-0.12645914,-3.8797465E-11
27444.299,-2860.0828,-0.12645914,-3.8843546E-11
27476.885,-2864.2036,-0.12645914,-3.888962E-11
27509.477,-2868.3252,-0.12645914,-3.8935796E-11
27542.053,-2872.4448,-0.12645914,-3.898198E-11
27574.648,-2876.567,-0.12645914,-3.9028142E-11
27607.31,-2880.6975,-0.12645914,-3.907433E-11
27640.037,-2884.836,-0.12645914,-3.9120616E-11
27672.785,-2888.9773,-0.12645914,-3.916699E-11
27705.549,-2893.1206,-0.12645914,-3.9213396E-11
27738.328,-2897.2659,-0.12645914,-3.925982E-11
27771.127,-2901.4136,-0.12645914,-3.9306274E-11
27803.93,-2905.5618,-0.12645914,-3.935275E-11
27836.703,-2909.7063,-0.12645914,-3.9399234E-11
27869.48,-2913.8513,-0.12645914,-3.9445672E-11
27902.26,-2917.9966,-0.12645914,-3.949212E-11
27935.014,-2922.1387,-0.12645914,-3.953857E-11
27967.777,-2926.282,-0.12645914,-3.9584985E-11
28000.56,-2930.4277,-0.12645914,-3.963141E-11
28033.36,-2934.5754,-0.12645914,-3.9677865E-11
28066.166,-2938.724,-0.12645914,-3.9724342E-11
28098.975,-2942.873,-0.12645914,-3.9770832E-11
28131.777,-2947.0212,-0.12645914,-3.9817323E-11
28164.549,-2951.1655,-0.12645914,-3.9863803E-11
28197.283,-2955.3052,-0.12645914,-3.9910242E-11
28230.033,-2959.4468,-0.12645914,-3.995663E-11
28262.75,-2963.5842,-0.12645914,-4.0003036E-11
28295.516,-2967.7278,-0.12645914,-4.0049398E-11
28328.248,-2971.8672,-0.12645914,-4.009583E-11
28360.984,-2976.0068,-0.12645914,-4.0142212E-11
28393.715,-2980.146,-0.12645914,-4.01886E-11
28426.451,-2984.286,-0.12645914,-4.0234982E-11
28459.2,-2988.4272,-0.12645914,-4.028137E-11
28491.889,-2992.561,-0.12645914,-4.0327776E-11
28524.586,-2996.696,-0.12645914,-4.0374096E-11
28557.291,-3000.8318,-0.12645914,-4.042043E-11
28590.05,-3004.9746,-0.12645914,-4.0466776E-11
28622.766,-3009.1118,-0.12645914,-4.0513197E-11
28655.49,-3013.2502,-0.12645914,-4.0559556E-11
28688.23,-3017.3906,-0.12645914,-4.0605925E-11
28721.008,-3021.5356,-0.12645914,-4.0652322E-11
28753.705,-3025.6707,-0.12645914,-4.0698767E-11
28786.426,-3029.8086,-0.12645914,-4.0745102E-11
28819.188,-3033.9517,-0.12645914,-4.0791467E-11
28851.889,-3038.087,-0.12645914,-4.0837892E-11
28884.523,-3042.2139,-0.12645914,-4.088423E-11
28917.125,-3046.3364,-0.12645914,-4.0930474E-11
28949.709,-3050.457,-0.12645914,-4.0976673E-11
28982.314,-3054.5803,-0.12645914,-4.1022845E-11
29014.861,-3058.696,-0.12645914,-4.1069047E-11
29047.389,-3062.8093,-0.12645914,-4.111517E-11
29079.918,-3066.923,-0.12645914,-4.1161262E-11
29112.47,-3071.0396,-0.12645914,-4.1207357E-11
29144.992,-3075.152,-0.12645914,-4.1253483E-11
29177.525,-3079.266,-0.12645914,-4.1299568E-11
29210.084,-3083.3835,-0.12645914,-4.134567E-11
29242.664,-3087.5037,-0.12645914,-4.1391807E-11
29275.264,-3091.6262,-0.12645914,-4.1437975E-11
29307.898,-3095.7532,-0.12645914,-4.148417E-11
29340.426,-3099.8665,-0.12645914,-4.1530415E-11
29372.955,-3103.9802,-0.12645914,-4.1576506E-11
29405.451,-3108.0896,-0.12645914,-4.16226E-11
29437.93,-3112.1968,-0.12645914,-4.166865E-11
29470.387,-3116.3013,-0.12645914,-4.1714673E-11
29502.87,-3120.409,-0.12645914,-4.1760664E-11
29535.377,-3124.52,-0.12645914,-4.1806694E-11
29567.836,-3128.6248,-0.12645914,-4.185276E-11
29600.31,-3132.7314,-0.12645914,-4.1898755E-11
29632.762,-3136.8352,-0.12645914,-4.1944774E-11
29665.229,-3140.941,-0.12645914,-4.1990758E-11
29697.709,-3145.0483,-0.12645914,-4.2036763E-11
29730.115,-3149.1465,-0.12645914,-4.208279E-11
29762.512,-3153.2434,-0.12645914,-4.212871E-11
29794.91,-3157.3403,-0.12645914,-4.2174618E-11
29827.342,-3161.4417,-0.12645914,-4.222053E-11
29859.742,-3165.539,-0.12645914,-4.2266485E-11
29892.117,-3169.6333,-0.12645914,-4.2312397E-11
29924.46,-3173.7234,-0.12645914,-4.2358273E-11
29956.803,-3177.8132,-0.12645914,-4.2404105E-11
29989.121,-3181.9001,-0.12645914,-4.2449936E-11
30021.383,-3185.9797,-0.12645914,-4.2495733E-11
30053.717,-3190.0686,-0.12645914,-4.254145E-11
30086.047,-3194.157,-0.12645914,-4.2587267E-11
30118.39,-3198.247,-0.12645914,-4.263308E-11
30150.678,-3202.33,-0.12645914,-4.2678912E-11
30182.965,-3206.413,-0.12645914,-4.2724664E-11
30215.285,-3210.5002,-0.12645914,-4.2770416E-11
30247.598,-3214.5864,-0.12645914,-4.2816216E-11
30279.95,-3218.6775,-0.12645914,-4.2862002E-11
30312.271,-3222.765,-0.12645914,-4.2907847E-11
30344.62,-3226.8557,-0.12645914,-4.2953648E-11
30376.898,-3230.9377,-0.12645914,-4.2999486E-11
30409.193,-3235.0217,-0.12645914,-4.3045227E-11
30441.525,-3239.1104,-0.12645914,-4.309099E-11
30473.844,-3243.1973,-0.12645914,-4.3136807E-11
30506.168,-3247.285,-0.12645914,-4.3182603E-11
30538.477,-3251.3706,-0.12645914,-4.3228407E-11
30570.816,-3255.4602,-0.12645914,-4.327419E-11
30603.133,-3259.5469,-0.12645914,-4.3320018E-11
30635.432,-3263.6313,-0.12645914,-4.336581E-11
30667.771,-3267.721,-0.12645914,-4.341158E-11
30700.146,-3271.815,-0.12645914,-4.3457404E-11
30732.55,-3275.9126,-0.12645914,-4.350328E-11
30764.998,-3280.0159,-0.12645914,-4.35492E-11
30797.354,-3284.1074,-0.12645914,-4.359518E-11
30829.695,-3288.1973,-0.12645914,-4.364103E-11
30862.09,-3292.2937,-0.12645914,-4.3686856E-11
30894.404,-3296.3804,-0.12645914,-4.373276E-11
30926.707,-3300.4653,-0.12645914,-4.3778554E-11
30959.035,-3304.5535,-0.12645914,-4.3824326E-11
30991.348,-3308.6396,-0.12645914,-4.3870137E-11
31023.69,-3312.7295,-0.12645914,-4.3915926E-11
31056.049,-3316.8218,-0.12645914,-4.3961754E-11
31088.385,-3320.911,-0.12645914,-4.400761E-11
31120.742,-3325.0027,-0.12645914,-4.405343E-11
31153.125,-3329.0977,-0.12645914,-4.4099283E-11
31185.557,-3333.199,-0.12645914,-4.414517E-11
31218.01,-3337.303,-0.12645914,-4.4191126E-11
31250.531,-3341.4158,-0.12645914,-4.4237114E-11
31283.062,-3345.5298,-0.12645914,-4.42832E-11
31315.62,-3349.647,-0.12645914,-4.4329297E-11
31348.158,-3353.7617,-0.12645914,-4.437543E-11
31380.686,-3357.8752,-0.12645914,-4.442154E-11
31413.266,-3361.995,-0.12645914,-4.446763E-11
31445.824,-3366.1123,-0.12645914,-4.45138E-11
31478.375,-3370.2285,-0.12645914,-4.4559936E-11
31510.918,-3374.344,-0.12645914,-4.4606062E-11
31543.436,-3378.4563,-0.12645914,-4.4652178E-11
31575.979,-3382.5715,-0.12645914,-4.4698256E-11
31608.527,-3386.6877,-0.12645914,-4.474437E-11
31641.076,-3390.8037,-0.12645914,-4.4790494E-11
31673.64,-3394.9216,-0.12645914,-4.4836617E-11
31706.195,-3399.0383,-0.12645914,-4.488276E-11
31738.727,-3403.152,-0.12645914,-4.492889E-11
31771.28,-3407.2688,-0.12645914,-4.497499E-11
31803.816,-3411.3835,-0.12645914,-4.502112E-11
31836.38,-3415.5017,-0.12645914,-4.5067224E-11
31868.924,-3419.617,-0.12645914,-4.511337E-11
31901.438,-3423.7288,-0.12645914,-4.5159484E-11
31933.898,-3427.8337,-0.12645914,-4.5205558E-11
31966.445,-3431.9495,-0.12645914,-4.5251556E-11
31998.982,-3436.064,-0.12645914,-4.5297675E-11
32031.525,-3440.1794,-0.12645914,-4.534378E-11
32064.05,-3444.2925,-0.12645914,-4.5389897E-11
32096.562,-3448.4038,-0.12645914,-4.543599E-11
32129.156,-3452.5256,-0.12645914,-4.5482056E-11
32161.809,-3456.6548,-0.12645914,-4.5528244E-11
32194.447,-3460.7825,-0.12645914,-4.5574513E-11
32227.127,-3464.915,-0.12645914,-4.5620764E-11
32259.816,-3469.0488,-0.12645914,-4.566707E-11
32292.496,-3473.1814,-0.12645914,-4.5713395E-11
32325.123,-3477.3074,-0.12645914,-4.57597E-11
32357.758,-3481.4343,-0.12645914,-4.5805935E-11
32390.361,-3485.5574,-0.12645914,-4.585218E-11
32423.033,-3489.689,-0.12645914,-4.5898382E-11
32455.69,-3493.8186,-0.12645914,-4.594468E-11
32488.25,-3497.936,-0.12645914,-4.5990954E-11
32520.799,-3502.052,-0.12645914,-4.6037094E-11
32553.33,-3506.166,-0.12645914,-4.6083217E-11
32585.863,-3510.2803,-0.12645914,-4.6129316E-11
32618.463,-3514.4028,-0.12645914,-4.6175414E-11
32651.053,-3518.524,-0.12645914,-4.622161E-11
32683.703,-3522.6528,-0.12645914,-4.626779E-11
32716.426,-3526.791,-0.12645914,-4.6314057E-11
32749.139,-3530.928,-0.12645914,-4.6360426E-11
32781.824,-3535.061,-0.12645914,-4.640678E-11
32814.457,-3539.188,-0.12645914,-4.64531E-11
32847.176,-3543.3254,-0.12645914,-4.6499343E-11
32879.84,-3547.4563,-0.12645914,-4.6545705E-11
32912.47,-3551.5825,-0.12645914,-4.659199E-11
32945.07,-3555.7053,-0.12645914,-4.6638228E-11
32977.65,-3559.8252,-0.12645914,-4.6684424E-11
33010.203,-3563.9421,-0.12645914,-4.6730588E-11
33042.777,-3568.0613,-0.12645914,-4.677672E-11
33075.312,-3572.1755,-0.12645914,-4.682288E-11
33107.82,-3576.2866,-0.12645914,-4.6868984E-11
33140.316,-3580.3962,-0.12645914,-4.6915048E-11
33172.82,-3584.5066,-0.12645914,-4.6961095E-11
33205.305,-3588.6145,-0.12645914,-4.7007155E-11
33237.797,-3592.7234,-0.12645914,-4.7053188E-11
33270.312,-3596.8354,-0.12645914,-4.709923E-11
33302.797,-3600.9436,-0.12645914,-4.7145305E-11
33335.35,-3605.0605,-0.12645914,-4.7191338E-11
33367.887,-3609.1748,-0.12645914,-4.7237467E-11
33400.47,-3613.2954,-0.12645914,-4.7283573E-11
33433.01,-3617.4106,-0.12645914,-4.732974E-11
33465.543,-3621.5247,-0.12645914,-4.7375857E-11
33498.066,-3625.6375,-0.12645914,-4.7421955E-11
33530.65,-3629.7578,-0.12645914,-4.7468043E-11
33563.215,-3633.876,-0.12645914,-4.751421E-11
33595.773,-3637.9934,-0.12645914,-4.756036E-11
33628.36,-3642.1143,-0.12645914,-4.7606495E-11
33660.953,-3646.236,-0.12645914,-4.7652673E-11
33693.57,-3650.3608,-0.12645914,-4.769886E-11
33726.14,-3654.4795,-0.12645914,-4.774508E-11
33758.684,-3658.595,-0.12645914,-4.7791233E-11
33791.21,-3662.7083,-0.12645914,-4.7837345E-11
33823.75,-3666.8232,-0.12645914,-4.788344E-11
33856.35,-3670.946,-0.12645914,-4.792955E-11
33888.87,-3675.0586,-0.12645914,-4.7975745E-11
33921.406,-3679.1729,-0.12645914,-4.8021826E-11
33953.977,-3683.2915,-0.12645914,-4.806793E-11
33986.59,-3687.4155,-0.12645914,-4.8114086E-11
34019.215,-3691.5415,-0.12645914,-4.81603E-11
34051.844,-3695.6677,-0.12645914,-4.820653E-11
34084.45,-3699.791,-0.12645914,-4.8252766E-11
34116.973,-3703.9038,-0.12645914,-4.829897E-11
34149.453,-3708.0112,-0.12645914,-4.8345057E-11
34181.94,-3712.1196,-0.12645914,-4.8391083E-11
34214.383,-3716.2222,-0.12645914,-4.843712E-11
34246.895,-3720.3335,-0.12645914,-4.848309E-11
34279.477,-3724.4539,-0.12645914,-4.852916E-11
34312.035,-3728.571,-0.12645914,-4.857533E-11
34344.613,-3732.6907,-0.12645914,-4.8621468E-11
34377.21,-3736.813,-0.12645914,-4.8667632E-11
34409.84,-3740.9392,-0.12645914,-4.8713825E-11
34442.508,-3745.07,-0.12645914,-4.876006E-11
34475.12,-3749.1943,-0.12645914,-4.880635E-11
34507.754,-3753.3208,-0.12645914,-4.8852564E-11
34540.367,-3757.4448,-0.12645914,-4.889881E-11
34572.99,-3761.5703,-0.12645914,-4.894502E-11
34605.6,-3765.6946,-0.12645914,-4.899125E-11
34638.18,-3769.8147,-0.12645914,-4.903746E-11
34670.777,-3773.937,-0.12645914,-4.9083626E-11
34703.41,-3778.064,-0.12645914,-4.912982E-11
34736.016,-3782.1875,-0.12645914,-4.917606E-11
34768.63,-3786.3118,-0.12645914,-4.922226E-11
34801.25,-3790.4373,-0.12645914,-4.9268478E-11
34833.883,-3794.564,-0.12645914,-4.93147E-11
34866.54,-3798.6934,-0.12645914,-4.9360946E-11
34899.13,-3802.8147,-0.12645914,-4.940722E-11
34931.766,-3806.942,-0.12645914,-4.94534E-11
34964.395,-3811.068,-0.12645914,-4.9499647E-11
34997.055,-3815.198,-0.12645914,-4.9545885E-11
35029.703,-3819.3267,-0.12645914,-4.9592167E-11
35062.344,-3823.4543,-0.12645914,-4.963843E-11
35095.016,-3827.5862,-0.12645914,-4.9684683E-11
35127.703,-3831.7197,-0.12645914,-4.973098E-11
35160.4,-3835.8542,-0.12645914,-4.97773E-11
35193.01,-3839.9783,-0.12645914,-4.982363E-11
35225.63,-3844.1033,-0.12645914,-4.9869844E-11
35258.18,-3848.2197,-0.12645914,-4.9916064E-11
35290.74,-3852.3374,-0.12645914,-4.996219E-11
35323.348,-3856.4612,-0.12645914,-5.0008327E-11
35355.914,-3860.5796,-0.12645914,-5.0054537E-11
35388.55,-3864.7068,-0.12645914,-5.0100684E-11
35421.258,-3868.8428,-0.12645914,-5.0146932E-11
35453.95,-3872.977,-0.12645914,-5.0193277E-11
35486.63,-3877.1094,-0.12645914,-5.0239604E-11
35519.33,-3881.2446,-0.12645914,-5.028591E-11
35552.047,-3885.3823,-0.12645914,-5.0332245E-11
35584.688,-3889.5098,-0.12645914,-5.037861E-11
35617.297,-3893.6333,-0.12645914,-5.0424862E-11
35649.902,-3897.7566,-0.12645914,-5.0471072E-11
35682.47,-3901.8748,-0.12645914,-5.0517274E-11
35715.03,-3905.9924,-0.12645914,-5.0563425E-11
35747.496,-3910.098,-0.12645914,-5.0609565E-11
35779.938,-3914.2004,-0.12645914,-5.065557E-11
35812.387,-3918.3037,-0.12645914,-5.070154E-11
35844.87,-3922.4114,-0.12645914,-5.074752E-11
35877.35,-3926.5188,-0.12645914,-5.0793553E-11
35909.867,-3930.6306,-0.12645914,-5.083958E-11
35942.367,-3934.7405,-0.12645914,-5.0885657E-11
35974.836,-3938.8467,-0.12645914,-5.093171E-11
36007.277,-3942.9492,-0.12645914,-5.097772E-11
36039.68,-3947.0466,-0.12645914,-5.102369E-11
36072.07,-3951.1426,-0.12645914,-5.1069603E-11
36104.49,-3955.242,-0.12645914,-5.1115504E-11
36136.902,-3959.3408,-0.12645914,-5.116144E-11
36169.348,-3963.4438,-0.12645914,-5.120737E-11
36201.832,-3967.552,-0.12645914,-5.125335E-11
36234.29,-3971.6565,-0.12645914,-5.129938E-11
36266.777,-3975.7651,-0.12645914,-5.1345372E-11
36299.26,-3979.873,-0.12645914,-5.1391412E-11
36331.766,-3983.9836,-0.12645914,-5.143744E-11
36364.246,-3988.0913,-0.12645914,-5.14835E-11
36396.766,-3992.2036,-0.12645914,-5.1529527E-11
36429.344,-3996.3235,-0.12645914,-5.157561E-11
36461.902,-4000.441,-0.12645914,-5.1621773E-11
36494.473,-4004.5598,-0.12645914,-5.166791E-11
